task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
464	43/9285a8	15611777	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:46:42.829	3m	2m 42s	78.9%	2.1 GB	4.5 GB	3.3 GB	649.8 MB
471	12/d4bcb2	15611783	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:51.346	2m 51s	55s	76.4%	672.4 MB	1.4 GB	744.5 MB	41.3 MB
479	d6/332115	15611802	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:37.237	1m 5s	3s	79.0%	62.1 MB	760.1 MB	51.6 MB	797 B
488	32/638bd7	15611807	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:48:54.333	53.3s	23s	68.0%	52.3 MB	67.4 MB	787.2 MB	74.1 MB
435	be/23a851	15611751	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:01.109	3m 52s	3m 3s	72.3%	615.3 MB	971.8 MB	3.5 GB	290.7 MB
418	19/a731e2	15611706	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:42:45.947	7m 12s	6m 13s	42.7%	6.3 GB	7.1 GB	2.8 GB	700.2 KB
487	37/f7da6a	15611805	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:48:43.064	1m 15s	4s	52.4%	7.6 MB	18.5 MB	162.5 MB	162.4 MB
456	08/5246db	15611766	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:46:17.029	3m 46s	2m	66.1%	45.4 MB	745.8 MB	2.8 GB	1.3 KB
452	4b/a4e0e0	15611767	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:46:17.424	3m 50s	1m 59s	66.6%	366.6 MB	1 GB	2.8 GB	27.9 KB
480	fe/835f5d	15611798	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:30.752	1m 37s	33s	92.3%	672.6 MB	1.4 GB	226.2 MB	40.9 MB
451	f6/5c5e79	15611763	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:46:14.331	3m 58s	2m 43s	74.6%	882 MB	1.5 GB	2.9 GB	1.7 KB
492	ac/85d3c5	15611814	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:49:23.150	49.5s	29s	65.2%	58.2 MB	73.2 MB	944.8 MB	92.7 MB
444	bc/f61450	15611756	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:46:08.191	4m 14s	3m 32s	54.7%	2.2 GB	2.9 GB	2.1 GB	794.8 KB
503	b8/9a51fc	15611828	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:49:58.089	29.7s	18s	60.1%	40.2 MB	55.2 MB	487.2 MB	54.2 MB
501	93/1ec9e2	15611826	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:49:40.708	47s	18s	60.2%	38.9 MB	53.9 MB	475.3 MB	53.2 MB
465	14/ca6290	15611776	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:46:41.424	3m 56s	3m 41s	63.1%	2.1 GB	4.5 GB	3.3 GB	628.5 MB
500	c4/a52bee	15611825	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:49:39.289	58.8s	32s	58.7%	62.7 MB	77.7 MB	923.8 MB	91 MB
502	59/95a9b5	15611827	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:49:43.535	54.6s	10s	47.6%	7.7 MB	18.5 MB	325 MB	324.9 MB
469	b7/a542b1	15611786	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:54.089	3m 44s	1m 35s	64.3%	103.1 MB	814 MB	2.7 GB	40.2 MB
473	19/47fe16	15611785	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:52.972	3m 55s	1m 50s	68.8%	311.5 MB	1012.4 MB	2.7 GB	27.9 KB
470	a3/2eee3b	15611787	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:54.909	3m 53s	1m 49s	67.1%	45.8 MB	745.8 MB	2.6 GB	1.3 KB
499	6c/474257	15611822	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:35.695	1m 12s	44s	136.7%	202.4 MB	791.6 MB	3.7 GB	15 MB
202	ed/9365bf	15611296	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:23:23.576	27m 34s	25m 41s	55.7%	21.5 GB	33.1 GB	6.4 GB	3.3 GB
472	5c/9ed023	15611784	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:52.163	4m 6s	2m 11s	72.0%	882.1 MB	1.5 GB	2.8 GB	1.7 KB
506	6a/233943	15611835	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:50:48.016	9.9s	1s	25.4%	6.3 MB	19.1 MB	16.8 MB	3.5 KB
504	17/8143b3	15611831	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:50:39.720	22.9s	8s	51.1%	7.6 MB	18.5 MB	314.3 MB	314.3 MB
505	13/6aec21	15611832	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:50:40.559	42.1s	31s	64.4%	53.3 MB	68.2 MB	974.8 MB	92.6 MB
450	18/d2e786	15611768	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:46:18.992	5m 9s	3m 14s	75.7%	8 GB	8.7 GB	2.8 GB	216.9 KB
497	d7/23e294	15611816	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:29.557	1m 58s	1m 34s	32.2%	25.9 MB	208.4 MB	2.9 GB	2.7 MB
460	46/1b20ce	15611775	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:46:39.724	5m 3s	3m 5s	83.3%	666.1 MB	867.3 MB	3.9 GB	283.7 MB
483	6a/c0791b	15611801	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:36.925	3m 11s	2m 11s	68.5%	114.6 MB	825.9 MB	3 GB	49.2 MB
485	0d/9fe703	15611800	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:34.814	3m 18s	2m 13s	68.0%	612.2 MB	1.3 GB	3 GB	28 KB
481	df/e2c87e	15611799	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:31.999	3m 26s	2m 17s	68.2%	45.4 MB	745.8 MB	3 GB	1.3 KB
422	9d/a57f32	15611722	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:44:21.877	7m 36s	6m 58s	68.2%	425.5 MB	866.2 MB	37.4 GB	20.9 GB
517	b7/b6c19e	15611849	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:28.432	29.3s	4s	77.9%	59.8 MB	760.1 MB	64.7 MB	797 B
514	dd/75be1d	15611847	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:51:06.316	56.4s	30s	60.5%	52.2 MB	67.2 MB	942.9 MB	89.1 MB
511	b9/d5c1a5	15611837	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:50:58.594	1m 9s	57s	43.0%	27.9 MB	208.4 MB	3.3 GB	3.1 MB
513	1f/1e2cbc	15611846	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:51:05.110	1m 3s	35s	189.1%	203 MB	855.6 MB	4.1 GB	15 MB
525	32/eaf872	15611858	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:08.710	9s	4s	91.8%	59.8 MB	760.1 MB	53.4 MB	802 B
429	c5/d5303c	15611732	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:45:14.528	7m 3s	6m 46s	55.6%	382.9 MB	735.4 MB	16.1 GB	1.5 GB
529	16/498a95	15611865	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:13.546	9.1s	0ms	53.5%	11.8 MB	23.5 MB	16.8 MB	3.5 KB
515	97/c83159	15611848	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:28.217	1m 4s	50s	82.0%	672.1 MB	1.4 GB	709.6 MB	42 MB
496	21/67bea0	15611823	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:36.735	3m 1s	2m 30s	75.3%	1.8 GB	4.5 GB	3.1 GB	336.5 MB
534	34/12f21f	15611867	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_8)	COMPLETED	0	2025-09-30 23:52:14.287	28.4s	2s	2.2%	7.2 MB	11.5 MB	3.2 MB	5.4 KB
482	db/9498f7	15611803	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:38.314	4m 9s	3m 2s	75.1%	882 MB	1.5 GB	3.1 GB	1.7 KB
531	09/5882e0	15611869	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_6)	COMPLETED	0	2025-09-30 23:52:15.331	32.4s	1s	2.4%	9.4 MB	13.7 MB	3 MB	5.4 KB
537	82/a203b6	15611870	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_5)	COMPLETED	0	2025-09-30 23:52:15.659	37s	2s	2.0%	6.4 MB	10.9 MB	3.3 MB	5.4 KB
494	67/70c4db	15611821	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:34.429	3m 23s	2m 59s	86.5%	617.7 MB	861.7 MB	3.8 GB	286 MB
403	b5/c82e84	15611685	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:41:51.307	11m 6s	10m 57s	43.1%	422.2 MB	856 MB	29.8 GB	12.6 GB
523	64/b8cea0	15611859	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:09.286	48.5s	35s	93.0%	721.6 MB	2.1 GB	242.6 MB	42.2 MB
546	15/1d6ae0	15611873	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_6)	COMPLETED	0	2025-09-30 23:52:16.580	46.1s	2s	2.5%	6.2 MB	10.5 MB	3.3 MB	5.4 KB
498	8f/181f12	15611819	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:33.524	3m 34s	3m 10s	60.0%	1.8 GB	4.5 GB	3.1 GB	348.4 MB
541	20/473a4e	15611875	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_4)	COMPLETED	0	2025-09-30 23:52:17.303	55.4s	2s	2.1%	9.2 MB	13.7 MB	3.2 MB	5.4 KB
556	41/d4c35d	15611877	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:52:18.397	54.3s	1s	3.8%	6.2 MB	10.5 MB	2.8 MB	5.4 KB
544	9f/cdc555	15611880	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_4)	COMPLETED	0	2025-09-30 23:52:20.182	52.5s	2s	2.1%	9.3 MB	13.8 MB	3.2 MB	5.4 KB
542	22/700bb6	15611866	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_4)	COMPLETED	0	2025-09-30 23:52:13.983	1m 4s	46s	44.7%	7.1 MB	208.4 MB	2.9 GB	5.4 KB
545	25/a062de	15611882	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_7)	COMPLETED	0	2025-09-30 23:52:20.958	56.7s	2s	3.6%	8.3 MB	12.6 MB	2.4 MB	5.4 KB
560	84/02c04e	15611883	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:52:21.410	56.3s	1s	3.8%	6.2 MB	10.5 MB	2.6 MB	5.4 KB
561	f2/573b8c	15611884	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:52:21.955	55.7s	1s	3.8%	6.2 MB	10.5 MB	3.2 MB	5.4 KB
551	92/55f123	15611887	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_2)	COMPLETED	0	2025-09-30 23:52:23.643	54.1s	0ms	6.4%	6.1 MB	10.5 MB	3 MB	5.4 KB
530	4d/032aac	15611868	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_6)	COMPLETED	0	2025-09-30 23:52:15.035	1m 8s	40s	44.7%	7.1 MB	208.4 MB	2.5 GB	5.4 KB
569	2f/d0b9cb	15611888	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:52:24.702	58s	0ms	7.1%	6.3 MB	10.5 MB	2.9 MB	5.4 KB
562	93/cd1206	15611891	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:52:26.356	56.3s	1s	8.0%	6.1 MB	10.5 MB	3 MB	5.4 KB
553	ab/56896d	15611893	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_1)	COMPLETED	0	2025-09-30 23:52:27.336	1m	1s	4.8%	3 MB	4.3 MB	2.9 MB	5.4 KB
577	27/9a628b	15611896	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:28.701	59.1s	0ms	27.4%	3.1 MB	4.3 MB	3.3 MB	5.4 KB
564	c0/897fd8	15611897	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:52:29.508	1m 3s	1s	5.6%	6.1 MB	10.5 MB	3.3 MB	5.4 KB
330	d0/6a5bbb	15611543	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_Sal_6)	COMPLETED	0	2025-09-30 23:33:18.842	20m 24s	19m 55s	89.2%	5.1 GB	32.4 GB	27.4 GB	23 GB
518	4a/5ac70a	15611851	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:33.738	2m 14s	1m 49s	64.4%	45.6 MB	745.8 MB	2.9 GB	1.3 KB
533	4d/67f68a	15611872	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_8)	COMPLETED	0	2025-09-30 23:52:15.995	1m 32s	46s	45.0%	6.9 MB	208.4 MB	2.6 GB	5.4 KB
555	cc/b5a40f	15611892	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_1)	COMPLETED	0	2025-09-30 23:52:26.876	1m 21s	25s	31.0%	6.9 MB	208.4 MB	1018.1 MB	5.4 KB
557	4e/e7fce2	15611874	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:52:17.024	1m 31s	40s	48.7%	7 MB	208.4 MB	2.8 GB	5.4 KB
461	26/4ceca5	15611780	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:46:48.181	6m 59s	6m 16s	69.0%	416.1 MB	856 MB	22.9 GB	6.3 GB
519	c2/c23392	15611854	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:37.536	2m 10s	1m 44s	63.7%	104.3 MB	815.5 MB	3 GB	43.1 MB
550	21/9d350e	15611876	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_2)	COMPLETED	0	2025-09-30 23:52:18.067	1m 35s	39s	43.4%	6.9 MB	208.4 MB	2 GB	5.4 KB
549	39/d35761	15611871	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_6)	COMPLETED	0	2025-09-30 23:52:15.782	1m 42s	1m 2s	43.9%	7 MB	208.4 MB	3.5 GB	5.4 KB
575	f3/24d7e7	15611885	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:22.463	1m 40s	46s	51.4%	6.9 MB	208.4 MB	3.3 GB	5.4 KB
536	31/b2589f	15611879	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_5)	COMPLETED	0	2025-09-30 23:52:19.581	1m 43s	51s	38.0%	7 MB	208.4 MB	2.7 GB	5.4 KB
578	f2/3d876b	15611914	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:52:44.364	1m 18s	5s	53.4%	7.6 MB	18.5 MB	168.3 MB	168.2 MB
467	58/fa89e1	15611782	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:49.812	7m 18s	5m 24s	47.0%	4.9 GB	5.6 GB	2.6 GB	267.4 KB
516	99/9c5582	15611853	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:35.839	2m 32s	2m 1s	68.2%	385.5 MB	1.1 GB	2.9 GB	27.9 KB
543	8f/6953e5	15611878	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_7)	COMPLETED	0	2025-09-30 23:52:19.124	1m 49s	51s	45.3%	7.1 MB	208.4 MB	2.9 GB	5.4 KB
568	b6/e17e53	15611889	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:52:25.231	1m 43s	43s	46.3%	6.9 MB	208.4 MB	2.6 GB	5.4 KB
567	68/b6b097	15611886	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:52:22.989	1m 50s	55s	46.6%	7 MB	208.4 MB	2.8 GB	5.4 KB
571	ab/a77935	15611890	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:52:26.083	1m 47s	48s	55.9%	7 MB	208.4 MB	2.9 GB	5.4 KB
574	ea/e41fdf	15611895	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:52:28.051	1m 45s	44s	47.5%	7.1 MB	208.4 MB	2.9 GB	5.4 KB
539	13/138528	15611881	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_4)	COMPLETED	0	2025-09-30 23:52:20.467	1m 57s	1m 6s	38.9%	7 MB	208.4 MB	3.5 GB	5.4 KB
510	0f/9e32ea	15611841	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:51:00.724	3m 32s	3m 2s	83.0%	2.3 GB	4.5 GB	3.7 GB	835.5 MB
521	2d/6711ec	15611852	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:34.654	2m 58s	2m 34s	68.1%	882 MB	1.5 GB	3.1 GB	1.7 KB
579	4f/b33fb6	15611915	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:53:07.905	1m 25s	6s	41.0%	7.7 MB	18.5 MB	174.3 MB	174.2 MB
512	51/1d1961	15611839	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:50:59.542	3m 38s	3m 26s	72.3%	2.4 GB	4.5 GB	3.7 GB	859 MB
559	02/34d82e	15611908	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_1)	COMPLETED	0	2025-09-30 23:52:39.213	1m 58s	49s	74.0%	8.8 MB	209.9 MB	1018.1 MB	257 KB
580	02/f247ec	15611924	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:54:02.978	34.7s	26s	44.4%	43.4 MB	58.4 MB	504.8 MB	54 MB
558	ae/77172d	15611894	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:52:27.527	2m 20s	1m 20s	27.0%	6.9 MB	208.4 MB	2.1 GB	5.4 KB
